sku,fssai_id,license_type,expiry_date,coa_present,label_approved
SKU01816,FSSAI969086,State,2026-06-11,1,1
SKU01125,FSSAI181193,None,2026-06-14,1,1
SKU01493,FSSAI163491,None,2026-01-17,1,1
SKU01548,FSSAI542816,State,2025-10-05,1,1
SKU01068,FSSAI672907,State,2025-01-08,1,0
SKU00659,FSSAI126500,State,2025-06-12,0,1
SKU01207,FSSAI174923,State,2027-05-14,1,1
SKU00511,FSSAI572464,State,2025-03-01,1,1
SKU00136,FSSAI587119,State,2027-02-01,1,1
SKU00960,FSSAI896365,State,2026-01-21,1,1
SKU00952,FSSAI120265,State,2027-01-15,1,1
SKU01528,FSSAI326531,State,2026-11-01,1,1
SKU00495,FSSAI945386,State,2026-05-31,1,1
SKU01046,FSSAI184289,State,2026-01-22,1,1
SKU01472,FSSAI519495,State,2025-01-31,1,1
SKU00816,FSSAI303442,Central,2026-07-01,1,1
SKU00782,FSSAI567296,Central,2027-05-05,1,1
SKU01659,FSSAI916350,Central,2025-01-27,1,1
SKU01188,FSSAI141248,Central,2026-06-28,1,1
SKU00373,FSSAI459067,Central,2026-05-29,1,1
SKU00267,FSSAI818537,State,2027-03-15,1,1
SKU00037,FSSAI111303,State,2026-04-26,0,1
SKU00717,FSSAI134496,None,2026-12-31,1,1
SKU00212,FSSAI405350,Central,2026-12-23,0,1
SKU00291,FSSAI711637,State,2026-08-10,1,1
SKU00563,FSSAI307916,State,2027-06-07,1,0
SKU01905,FSSAI318815,None,2026-05-11,0,1
SKU01769,FSSAI293724,State,2026-01-30,0,1
SKU00217,FSSAI533343,State,2025-12-05,1,1
SKU00271,FSSAI975698,State,2025-03-14,1,1
SKU01782,FSSAI581126,State,2025-01-30,1,1
SKU01580,FSSAI292455,State,2026-06-11,0,1
SKU01711,FSSAI366134,Central,2026-08-05,1,0
SKU01747,FSSAI393247,State,2027-03-01,1,1
SKU00777,FSSAI495035,None,2026-09-24,1,1
SKU00035,FSSAI705628,None,2025-02-20,1,1
SKU01385,FSSAI334751,State,2025-05-30,1,1
SKU01531,FSSAI994237,Central,2025-08-21,1,0
SKU00242,FSSAI218627,State,2026-11-25,1,1
SKU01463,FSSAI947605,State,2025-04-16,1,1
SKU01846,FSSAI561970,None,2025-10-23,0,1
SKU00014,FSSAI267677,State,2026-04-20,1,1
SKU01696,FSSAI690559,Central,2026-10-30,1,1
SKU00128,FSSAI392172,State,2026-07-12,1,1
SKU01735,FSSAI920531,State,2025-10-19,1,0
SKU01678,FSSAI565149,State,2027-02-24,1,1
SKU01917,FSSAI554275,State,2027-06-13,1,0
SKU00416,FSSAI353405,State,2026-03-02,1,1
SKU00462,FSSAI682176,None,2027-04-12,1,1
SKU00317,FSSAI105588,State,2025-09-22,1,1
SKU00134,FSSAI666158,State,2026-05-07,1,1
SKU01294,FSSAI333090,State,2026-09-27,1,1
SKU01070,FSSAI690161,None,2026-02-05,0,1
SKU01925,FSSAI134090,None,2026-12-09,1,1
SKU00672,FSSAI877448,State,2026-10-10,1,1
SKU00836,FSSAI517017,State,2025-03-19,0,1
SKU00333,FSSAI892966,State,2027-03-30,1,1
SKU00307,FSSAI440888,State,2026-11-06,1,1
SKU01373,FSSAI372744,Central,2026-04-12,1,1
SKU00930,FSSAI163822,None,2025-02-28,1,1
SKU01643,FSSAI263864,State,2026-07-13,1,1
SKU01539,FSSAI466785,State,2027-03-03,1,1
SKU00546,FSSAI745694,State,2025-07-14,0,1
SKU00006,FSSAI863916,Central,2027-06-10,1,1
SKU01041,FSSAI742513,Central,2025-08-08,1,1
SKU01173,FSSAI957340,None,2025-10-14,1,1
SKU01832,FSSAI676760,State,2025-05-02,1,1
SKU01222,FSSAI440839,None,2027-02-24,1,0
SKU01122,FSSAI214007,State,2027-04-09,1,1
SKU01167,FSSAI832829,State,2025-03-09,1,1
SKU01686,FSSAI732944,Central,2025-01-05,1,1
SKU01263,FSSAI329621,None,2026-03-18,1,1
SKU00188,FSSAI874016,None,2025-11-07,1,0
SKU01562,FSSAI734085,State,2025-01-07,1,0
SKU00725,FSSAI335789,State,2027-06-13,0,1
SKU01388,FSSAI233400,Central,2027-01-29,1,1
SKU01410,FSSAI584460,State,2026-02-20,1,1
SKU00618,FSSAI834752,State,2025-07-25,1,1
SKU00783,FSSAI265678,State,2026-03-24,1,1
SKU01648,FSSAI894936,None,2025-06-01,1,1
SKU01053,FSSAI617216,None,2026-12-11,1,1
SKU00704,FSSAI288934,State,2025-01-15,1,0
SKU00172,FSSAI667193,Central,2025-01-02,0,1
SKU00174,FSSAI191233,State,2025-05-25,1,1
SKU01791,FSSAI267840,State,2025-07-12,1,1
SKU01511,FSSAI700406,None,2026-11-28,1,1
SKU00050,FSSAI223598,State,2025-12-18,0,1
SKU01620,FSSAI962187,State,2025-01-11,0,1
SKU01809,FSSAI506445,None,2026-10-17,1,1
SKU01198,FSSAI333002,State,2025-04-04,1,1
SKU00043,FSSAI464969,State,2027-02-25,1,1
SKU00132,FSSAI783899,Central,2027-04-27,1,1
SKU00031,FSSAI150077,State,2026-03-06,1,1
SKU00329,FSSAI412963,State,2026-08-11,1,1
SKU01210,FSSAI909924,Central,2025-08-18,1,1
SKU01762,FSSAI690570,None,2026-12-21,1,0
SKU01830,FSSAI956795,Central,2025-11-09,1,1
SKU01533,FSSAI550088,Central,2026-07-12,0,1
SKU01109,FSSAI162389,State,2025-09-05,1,1
SKU00805,FSSAI231531,Central,2026-04-23,1,1
SKU00965,FSSAI970784,Central,2026-09-20,1,1
SKU01494,FSSAI551356,State,2026-09-05,1,1
SKU01155,FSSAI853429,None,2025-11-28,1,1
SKU01703,FSSAI540172,None,2025-01-15,1,1
SKU00019,FSSAI574546,State,2027-02-18,1,1
SKU00621,FSSAI514326,State,2026-07-04,1,0
SKU00747,FSSAI777256,State,2025-03-12,1,1
SKU01247,FSSAI447212,None,2025-01-01,0,1
SKU00708,FSSAI964092,State,2026-01-08,1,1
SKU01474,FSSAI279983,State,2026-08-31,0,1
SKU01606,FSSAI575652,None,2026-02-14,0,1
SKU01074,FSSAI274277,State,2025-06-09,1,1
SKU01242,FSSAI679825,State,2026-08-25,1,0
SKU00662,FSSAI775829,None,2026-05-18,0,1
SKU00968,FSSAI418476,State,2025-12-04,1,1
SKU01808,FSSAI473185,State,2026-11-20,1,0
SKU00155,FSSAI315386,State,2025-01-21,1,1
SKU00776,FSSAI716680,State,2025-12-10,1,1
SKU00532,FSSAI613017,State,2025-01-23,1,1
SKU00655,FSSAI377636,None,2026-08-11,1,1
SKU01168,FSSAI753712,Central,2027-05-03,1,1
SKU01623,FSSAI885298,None,2026-07-04,1,1
SKU00546,FSSAI757039,None,2027-04-08,0,1
SKU00105,FSSAI714868,State,2025-07-14,1,1
SKU01053,FSSAI491784,None,2027-01-29,1,0
SKU01210,FSSAI124531,State,2025-03-24,1,1
SKU00506,FSSAI574631,State,2025-01-27,1,1
SKU01224,FSSAI857896,State,2025-07-20,0,1
SKU00710,FSSAI100598,State,2026-05-12,1,1
SKU01296,FSSAI630228,Central,2025-05-22,1,1
SKU01691,FSSAI672660,State,2025-01-12,1,0
SKU01218,FSSAI555972,State,2026-01-03,1,1
SKU01118,FSSAI415991,State,2025-06-06,1,1
SKU01398,FSSAI955705,State,2026-02-15,0,1
SKU00244,FSSAI102924,State,2026-06-06,1,1
SKU00278,FSSAI539034,Central,2027-04-28,1,1
SKU00517,FSSAI884527,State,2027-03-09,0,1
SKU00112,FSSAI619214,State,2025-11-11,1,1
SKU01967,FSSAI481039,State,2026-04-15,1,1
SKU00643,FSSAI890141,State,2025-07-02,1,1
SKU00758,FSSAI532834,State,2026-07-13,0,1
SKU00380,FSSAI987606,State,2027-04-02,1,1
SKU00194,FSSAI122754,None,2026-09-03,1,1
SKU00350,FSSAI277886,None,2026-09-14,1,1
SKU00490,FSSAI146761,State,2026-11-04,1,1
SKU00029,FSSAI672145,State,2026-12-01,1,1
SKU00621,FSSAI110726,State,2027-03-05,1,1
SKU01136,FSSAI797415,State,2027-04-02,1,1
SKU00350,FSSAI849593,State,2025-12-13,1,1
SKU00138,FSSAI208299,State,2026-07-19,0,1
SKU01427,FSSAI692492,State,2025-02-16,1,1
SKU01333,FSSAI983325,None,2025-11-21,0,0
SKU00807,FSSAI985462,None,2026-06-01,1,1
SKU01889,FSSAI280100,None,2026-06-29,1,1
SKU01402,FSSAI723925,State,2026-12-20,1,1
SKU01269,FSSAI148714,State,2026-12-01,1,1
SKU00541,FSSAI273962,None,2026-04-05,1,1
SKU00518,FSSAI295214,State,2026-06-14,1,0
SKU01016,FSSAI909130,State,2025-11-30,1,1
SKU01318,FSSAI181531,State,2026-04-13,1,1
SKU00569,FSSAI489444,State,2025-07-17,1,1
SKU00397,FSSAI914355,Central,2027-03-18,0,1
SKU01494,FSSAI965368,State,2025-03-18,1,1
SKU01672,FSSAI413831,State,2026-07-28,1,1
SKU00571,FSSAI953381,State,2025-09-02,1,1
SKU01620,FSSAI349767,State,2026-12-23,1,1
SKU01192,FSSAI749798,State,2027-01-01,1,0
SKU00242,FSSAI134156,State,2025-03-18,1,0
SKU00232,FSSAI393069,State,2025-10-19,1,1
SKU00700,FSSAI371631,State,2026-08-03,1,1
SKU00633,FSSAI668552,State,2026-12-02,1,1
SKU01660,FSSAI700228,State,2025-07-02,1,1
SKU01057,FSSAI136275,State,2027-04-26,1,1
SKU00271,FSSAI713187,State,2026-07-26,1,0
SKU01864,FSSAI336108,None,2025-02-02,1,1
SKU01073,FSSAI281773,State,2026-05-31,1,1
SKU00891,FSSAI264497,None,2027-03-26,1,1
SKU00745,FSSAI465424,State,2025-01-20,0,1
SKU00093,FSSAI301775,State,2025-02-23,1,1
SKU01532,FSSAI359277,State,2026-04-02,1,1
SKU01063,FSSAI316310,State,2025-04-28,1,1
SKU00931,FSSAI281732,State,2025-10-05,0,1
SKU01868,FSSAI106879,Central,2026-01-22,1,1
SKU00887,FSSAI275922,None,2027-02-11,1,1
SKU01371,FSSAI356564,State,2025-12-21,1,1
SKU01100,FSSAI474887,State,2026-03-19,1,1
SKU01681,FSSAI170501,State,2025-08-18,1,1
SKU01321,FSSAI142715,Central,2026-02-23,1,1
SKU00908,FSSAI261443,State,2027-05-19,0,1
SKU01638,FSSAI948914,Central,2026-10-21,1,0
SKU01511,FSSAI492418,None,2026-07-14,1,1
SKU00724,FSSAI783646,State,2025-05-18,1,1
SKU01620,FSSAI944481,State,2025-12-26,1,1
SKU01380,FSSAI447482,State,2025-06-30,1,1
SKU00840,FSSAI460765,State,2026-03-10,1,1
SKU00149,FSSAI994966,None,2026-09-13,0,1
SKU00908,FSSAI162263,State,2026-07-18,1,1
SKU00900,FSSAI219036,State,2026-06-27,1,0
SKU01224,FSSAI748221,State,2025-08-15,1,1
SKU01051,FSSAI864816,Central,2025-05-19,0,1
SKU01025,FSSAI337232,State,2026-12-04,1,1
SKU01800,FSSAI454046,None,2025-06-07,1,1
SKU01254,FSSAI397459,None,2025-06-26,1,0
SKU00940,FSSAI444520,State,2026-03-24,1,1
SKU01337,FSSAI934891,State,2026-09-15,1,1
SKU01919,FSSAI852786,None,2027-04-13,1,1
SKU00501,FSSAI816125,State,2026-07-15,1,1
SKU00162,FSSAI135012,State,2026-01-10,1,1
SKU00140,FSSAI337016,None,2026-09-19,0,1
SKU01309,FSSAI996864,State,2026-05-03,1,1
SKU00442,FSSAI524484,Central,2025-11-24,1,1
SKU00519,FSSAI709112,Central,2025-04-10,1,0
SKU01119,FSSAI628790,State,2026-01-02,1,1
SKU01419,FSSAI952659,None,2027-03-22,1,1
SKU00489,FSSAI681313,State,2026-09-09,1,1
SKU01344,FSSAI947811,State,2025-05-09,1,1
SKU01446,FSSAI687477,Central,2025-01-29,1,1
SKU01178,FSSAI398673,None,2025-07-21,1,1
SKU00995,FSSAI828909,State,2026-11-17,1,1
SKU01156,FSSAI921420,Central,2025-02-02,1,1
SKU00934,FSSAI318262,Central,2027-05-08,1,1
SKU01813,FSSAI754082,State,2025-10-08,1,0
SKU00951,FSSAI303047,State,2026-01-24,1,1
SKU00223,FSSAI891730,State,2026-10-18,0,1
SKU00141,FSSAI913448,Central,2025-04-10,1,1
SKU01652,FSSAI357533,State,2025-10-13,0,1
SKU01851,FSSAI302111,State,2026-06-27,1,1
SKU00959,FSSAI270080,State,2026-09-21,1,1
SKU01731,FSSAI408850,State,2025-08-02,1,1
SKU00212,FSSAI991081,State,2025-08-17,1,1
SKU00701,FSSAI358253,None,2025-06-06,1,1
SKU00794,FSSAI513258,Central,2026-06-28,1,1
SKU01948,FSSAI271139,State,2025-04-10,1,0
SKU00065,FSSAI720857,State,2027-04-23,0,1
SKU00662,FSSAI547484,None,2025-10-20,0,1
SKU01165,FSSAI238687,Central,2026-07-09,1,1
SKU00390,FSSAI107594,Central,2027-04-02,0,1
SKU00350,FSSAI951281,None,2025-06-16,1,1
SKU01747,FSSAI663508,Central,2026-09-01,1,1
SKU00430,FSSAI127946,None,2025-03-22,1,1
SKU00411,FSSAI463666,State,2026-08-27,1,1
SKU00087,FSSAI691743,None,2027-03-28,1,1
SKU01079,FSSAI882888,State,2025-01-21,0,1
SKU00159,FSSAI876385,State,2026-04-30,1,1
SKU01445,FSSAI664517,State,2026-12-27,1,0
SKU01648,FSSAI776446,Central,2027-03-06,1,0
SKU00586,FSSAI341687,State,2027-05-05,1,1
SKU01025,FSSAI228396,State,2026-02-02,1,0
SKU00772,FSSAI232461,State,2025-05-19,1,1
SKU00719,FSSAI972051,None,2025-05-01,1,1
SKU01617,FSSAI926970,State,2025-05-14,0,1
SKU00609,FSSAI382555,Central,2026-10-31,1,0
SKU00728,FSSAI889219,State,2025-05-05,0,1
SKU00397,FSSAI383349,State,2026-10-01,1,1
SKU01781,FSSAI194860,State,2025-11-04,1,1
SKU00316,FSSAI269546,Central,2025-11-28,1,1
SKU01040,FSSAI707951,State,2026-06-28,0,1
SKU00010,FSSAI160326,None,2026-04-18,1,1
SKU01684,FSSAI565914,State,2026-09-14,0,1
SKU01705,FSSAI917968,State,2026-02-08,1,0
SKU01028,FSSAI449532,Central,2026-08-24,1,1
SKU00529,FSSAI887854,None,2026-04-02,1,1
SKU00706,FSSAI727514,None,2026-06-16,1,1
SKU01218,FSSAI511903,None,2026-03-28,0,1
SKU01002,FSSAI428263,State,2026-02-21,1,1
SKU01849,FSSAI741443,State,2026-07-17,1,1
SKU01682,FSSAI730344,State,2027-03-01,1,0
SKU01842,FSSAI744652,None,2026-04-15,0,1
SKU00753,FSSAI240401,State,2027-02-11,1,1
SKU01906,FSSAI159183,None,2026-09-21,1,1
SKU01346,FSSAI223631,State,2025-06-15,1,1
SKU01811,FSSAI249571,Central,2026-03-06,1,1
SKU00758,FSSAI354517,State,2026-03-23,1,1
SKU00817,FSSAI620526,None,2025-11-25,1,1
SKU00633,FSSAI520991,State,2026-08-10,1,1
SKU00415,FSSAI307710,None,2026-08-13,1,1
SKU00647,FSSAI178909,None,2026-06-07,1,1
SKU00571,FSSAI604493,State,2026-08-12,1,1
SKU00161,FSSAI582120,State,2025-05-25,1,1
SKU00121,FSSAI423999,None,2025-08-05,1,1
SKU00957,FSSAI716560,State,2025-12-31,1,1
SKU00959,FSSAI489750,None,2027-01-11,1,1
SKU00422,FSSAI391352,State,2026-05-30,1,1
SKU00110,FSSAI267827,None,2026-02-05,1,0
SKU00664,FSSAI168751,State,2027-03-04,1,1
SKU01134,FSSAI115610,Central,2025-08-01,1,1
SKU00078,FSSAI502580,State,2027-02-03,0,1
SKU00275,FSSAI291105,State,2025-12-11,1,1
SKU01246,FSSAI724214,State,2026-01-07,1,1
SKU00004,FSSAI912514,State,2025-05-11,1,1
SKU00856,FSSAI381229,State,2026-02-13,1,1
SKU01337,FSSAI772050,Central,2025-03-10,1,1
SKU01006,FSSAI197419,State,2026-12-01,1,1
SKU01063,FSSAI693868,State,2026-10-08,1,1
SKU00657,FSSAI313017,Central,2025-06-15,1,1
SKU00011,FSSAI569905,State,2026-09-22,0,1
SKU00954,FSSAI458505,Central,2026-06-19,1,1
SKU01192,FSSAI752354,Central,2026-06-04,1,0
SKU01695,FSSAI935536,State,2025-03-13,0,1
SKU00127,FSSAI202539,State,2026-04-25,1,1
SKU01780,FSSAI714420,State,2025-07-02,1,1
SKU00070,FSSAI238872,Central,2025-05-31,1,1
SKU01328,FSSAI289594,State,2025-08-14,1,1
SKU00828,FSSAI514736,Central,2025-01-25,1,1
SKU00025,FSSAI568019,Central,2027-04-22,0,1
SKU00531,FSSAI179705,State,2026-05-18,1,1
SKU00676,FSSAI837139,State,2026-09-01,1,1
SKU00804,FSSAI340207,None,2026-08-09,1,1
SKU01383,FSSAI204726,State,2025-03-25,1,1
SKU00161,FSSAI605012,Central,2025-11-13,1,1
SKU00702,FSSAI490465,State,2026-08-27,1,1
SKU01635,FSSAI343394,State,2026-12-27,0,1
SKU01767,FSSAI857645,State,2026-06-30,1,1
SKU00488,FSSAI520250,None,2026-01-11,1,1
SKU01910,FSSAI234331,Central,2027-05-30,1,1
SKU00634,FSSAI544126,None,2027-04-11,1,1
SKU01853,FSSAI996501,State,2026-12-04,1,1
SKU01255,FSSAI387382,State,2027-05-16,1,1
SKU00722,FSSAI596450,State,2025-05-09,1,1
SKU00921,FSSAI433973,State,2027-01-12,1,1
SKU01593,FSSAI258486,State,2027-05-14,1,1
SKU00164,FSSAI800217,State,2025-03-09,1,1
SKU01708,FSSAI994484,Central,2025-01-03,1,1
SKU01038,FSSAI633406,None,2025-01-16,1,1
SKU01594,FSSAI760136,None,2026-01-16,1,1
SKU01198,FSSAI518006,None,2027-06-01,1,1
SKU00480,FSSAI364109,State,2027-04-29,1,1
SKU00345,FSSAI501704,Central,2025-12-13,1,1
SKU01324,FSSAI207883,State,2026-08-26,1,1
SKU00066,FSSAI248758,Central,2026-03-23,1,1
SKU00519,FSSAI835281,State,2027-01-06,1,1
SKU01415,FSSAI126638,State,2026-02-12,0,1
SKU00782,FSSAI750967,State,2027-02-27,1,1
SKU01242,FSSAI546403,State,2025-05-04,1,1
SKU01140,FSSAI226317,State,2026-12-27,1,1
SKU01025,FSSAI570358,State,2025-06-07,0,1
SKU01311,FSSAI947932,State,2025-05-26,0,1
SKU01516,FSSAI903683,None,2027-04-20,1,1
SKU01748,FSSAI339671,State,2026-01-19,1,1
SKU00947,FSSAI127734,State,2026-09-03,1,1
SKU00092,FSSAI104728,Central,2025-09-20,1,1
SKU01266,FSSAI698822,None,2025-07-10,1,1
SKU01585,FSSAI721901,State,2026-11-27,1,1
SKU01314,FSSAI266030,State,2026-11-25,1,0
SKU01610,FSSAI791897,Central,2027-04-07,0,1
SKU01340,FSSAI877861,State,2026-04-29,1,1
SKU00142,FSSAI658939,State,2025-03-13,1,1
SKU01969,FSSAI381626,State,2025-06-10,1,1
SKU01676,FSSAI430726,State,2025-05-19,1,0
SKU01565,FSSAI244104,State,2026-08-29,1,1
SKU00007,FSSAI383621,State,2026-07-01,1,1
SKU00145,FSSAI164051,State,2025-03-08,1,1
SKU00725,FSSAI300332,State,2026-07-25,0,1
SKU00194,FSSAI274289,Central,2026-11-25,1,1
SKU01686,FSSAI839403,None,2025-01-06,0,1
SKU01236,FSSAI211038,State,2027-01-26,0,1
SKU00460,FSSAI165844,State,2025-01-10,1,1
SKU00252,FSSAI471020,State,2025-03-21,1,1
SKU01411,FSSAI824653,Central,2025-03-08,1,1
SKU01099,FSSAI341457,State,2025-11-05,1,1
SKU00084,FSSAI447985,Central,2026-01-05,0,1
SKU01803,FSSAI471852,None,2026-11-04,0,1
SKU00609,FSSAI110415,Central,2025-12-04,1,1
SKU01232,FSSAI433232,None,2026-10-24,1,0
SKU01549,FSSAI198657,Central,2026-10-23,1,1
SKU01432,FSSAI384065,None,2026-12-28,1,1
SKU00346,FSSAI320079,State,2026-02-11,1,1
SKU00967,FSSAI854760,Central,2027-03-13,1,1
SKU01881,FSSAI909388,State,2027-03-11,0,1
SKU01857,FSSAI246353,State,2026-06-27,1,1
SKU01772,FSSAI205242,Central,2026-09-26,1,1
SKU01446,FSSAI710152,Central,2026-07-20,1,1
SKU01223,FSSAI770928,Central,2025-07-12,1,1
SKU01202,FSSAI210171,Central,2027-05-26,1,1
SKU00547,FSSAI414061,Central,2026-08-13,0,1
SKU01425,FSSAI349312,State,2027-02-06,1,1
SKU01999,FSSAI798551,State,2026-04-06,1,1
SKU01679,FSSAI982183,State,2026-02-23,1,1
SKU00856,FSSAI151767,Central,2025-12-23,0,1
SKU00110,FSSAI642559,State,2026-08-22,1,1
SKU00153,FSSAI992707,State,2025-05-07,1,1
SKU00399,FSSAI563068,State,2027-02-27,1,1
SKU00387,FSSAI608679,None,2025-09-25,1,1
SKU00565,FSSAI720001,State,2026-03-20,1,1
SKU01558,FSSAI583388,State,2025-01-18,1,1
SKU00196,FSSAI768688,None,2025-07-19,1,1
SKU00860,FSSAI246441,State,2025-10-03,0,1
SKU00329,FSSAI373603,Central,2025-11-28,1,1
SKU00952,FSSAI588780,State,2027-06-09,1,1
SKU01633,FSSAI734875,None,2026-08-10,1,1
SKU01793,FSSAI233011,Central,2026-12-30,1,0
SKU00447,FSSAI492546,None,2026-08-12,1,1
SKU01559,FSSAI826059,Central,2025-01-22,1,1
SKU00618,FSSAI877255,Central,2025-11-11,0,1
SKU00132,FSSAI363532,State,2025-12-29,1,1
SKU01495,FSSAI237669,State,2025-11-21,1,1
SKU00068,FSSAI260773,State,2025-05-11,1,1
SKU01865,FSSAI197962,State,2027-02-05,1,1
SKU00071,FSSAI626089,None,2025-04-09,1,1
SKU01161,FSSAI671742,None,2027-04-27,1,1
SKU00342,FSSAI347743,None,2026-03-05,1,1
SKU01874,FSSAI842597,State,2026-11-30,1,0
SKU00168,FSSAI958404,State,2027-02-11,1,1
SKU01618,FSSAI366728,State,2027-01-07,1,0
SKU01651,FSSAI758802,State,2025-09-01,1,1
SKU00541,FSSAI936653,State,2026-01-13,1,1
SKU00972,FSSAI808214,None,2025-08-31,1,1
SKU00137,FSSAI436945,Central,2027-02-04,1,1
SKU00596,FSSAI834435,None,2027-03-05,1,1
SKU00096,FSSAI665917,None,2027-05-08,1,1
SKU01969,FSSAI929651,State,2025-04-06,1,1
SKU00828,FSSAI214778,Central,2025-04-14,0,1
SKU01528,FSSAI719394,None,2027-03-01,1,1
SKU01274,FSSAI289092,State,2026-06-01,1,1
SKU01749,FSSAI871703,None,2025-08-22,1,0
SKU01878,FSSAI107784,State,2025-11-04,1,1
SKU00373,FSSAI417205,Central,2027-01-22,1,0
SKU00777,FSSAI909144,State,2026-02-01,1,1
SKU01856,FSSAI669095,Central,2026-05-08,1,1
SKU01725,FSSAI606569,Central,2025-08-30,0,1
SKU00385,FSSAI616568,State,2026-12-06,1,1
SKU00699,FSSAI143460,None,2025-07-22,1,1
SKU01882,FSSAI552378,State,2025-11-05,1,0
SKU00442,FSSAI616643,Central,2027-02-19,1,1
SKU00565,FSSAI764846,State,2026-12-26,0,1
SKU01435,FSSAI500769,State,2026-05-05,0,1
SKU01315,FSSAI969809,State,2025-07-12,0,1
SKU01185,FSSAI702491,State,2026-12-31,1,1
SKU00278,FSSAI307905,None,2026-04-19,1,1
SKU00295,FSSAI319120,Central,2027-01-24,1,1
SKU00270,FSSAI345868,State,2025-08-30,1,1
SKU00232,FSSAI894352,None,2026-09-05,1,1
SKU01916,FSSAI278421,Central,2026-08-28,1,1
SKU00423,FSSAI717518,None,2025-06-30,1,1
SKU01715,FSSAI718206,Central,2025-02-19,1,1
SKU00026,FSSAI685304,State,2027-04-18,1,1
SKU01891,FSSAI550885,None,2025-05-06,1,1
SKU01536,FSSAI471500,State,2025-09-26,1,1
SKU00117,FSSAI199903,State,2025-01-28,1,1
SKU00951,FSSAI475357,State,2027-01-08,0,0
SKU00328,FSSAI747507,None,2025-04-15,1,1
SKU00393,FSSAI159936,None,2025-07-03,1,1
SKU00913,FSSAI273989,None,2026-05-25,1,0
SKU00778,FSSAI456823,State,2027-04-28,1,1
SKU00846,FSSAI589968,State,2025-08-09,1,1
SKU01399,FSSAI851212,None,2025-08-03,1,1
SKU01003,FSSAI669273,None,2027-04-29,1,1
SKU01835,FSSAI797840,State,2025-09-19,1,1
SKU00931,FSSAI403915,State,2026-09-10,1,1
SKU00589,FSSAI554338,State,2025-01-12,1,1
SKU00302,FSSAI388292,State,2025-09-03,1,1
SKU00787,FSSAI160114,State,2025-03-10,0,0
SKU01166,FSSAI645013,Central,2025-04-02,1,1
SKU01558,FSSAI449745,State,2026-05-16,1,1
SKU01528,FSSAI767460,State,2025-05-01,1,1
SKU01218,FSSAI627912,None,2026-02-20,1,1
SKU01022,FSSAI923771,State,2025-10-13,0,1
SKU00634,FSSAI922490,None,2026-06-21,1,1
SKU01874,FSSAI476729,State,2027-05-30,1,1
SKU00687,FSSAI870955,Central,2025-01-15,1,1
SKU00081,FSSAI652905,State,2025-11-29,1,1
SKU01216,FSSAI656169,Central,2025-10-09,1,1
SKU01049,FSSAI301437,Central,2026-04-04,1,1
SKU00035,FSSAI969838,State,2025-04-19,1,0
SKU01330,FSSAI874706,State,2027-04-02,1,1
SKU00355,FSSAI667789,None,2026-07-08,1,1
SKU01527,FSSAI280141,State,2026-05-22,1,0
SKU00766,FSSAI912476,State,2025-07-11,1,0
SKU00499,FSSAI436214,Central,2026-11-08,1,1
SKU01243,FSSAI833448,State,2025-03-29,1,1
SKU00349,FSSAI558482,State,2027-04-13,1,1
SKU00934,FSSAI845119,State,2025-11-23,0,1
SKU00626,FSSAI932291,State,2026-11-30,0,1
SKU00680,FSSAI601036,Central,2026-03-09,1,1
SKU00745,FSSAI241532,None,2025-11-21,1,1
SKU01699,FSSAI524181,Central,2026-04-24,1,1
SKU00723,FSSAI926840,Central,2025-12-20,0,0
SKU00962,FSSAI280251,None,2026-11-07,1,0
SKU00959,FSSAI118863,State,2025-01-18,1,1
SKU00461,FSSAI875585,State,2027-04-15,1,1
SKU00711,FSSAI632587,Central,2025-11-19,1,1
SKU01123,FSSAI379052,State,2026-10-29,1,1
SKU01694,FSSAI517226,State,2027-03-28,0,1
SKU01895,FSSAI605681,None,2026-08-28,1,1
SKU01902,FSSAI231417,None,2025-08-20,1,1
SKU01292,FSSAI790447,State,2026-06-29,1,1
SKU00688,FSSAI712893,State,2025-01-04,1,0
SKU00943,FSSAI916755,State,2025-05-20,1,1
SKU00344,FSSAI276456,None,2025-03-26,1,1
SKU01872,FSSAI480017,None,2027-02-08,1,0
SKU01061,FSSAI419966,Central,2025-12-01,1,1
SKU00046,FSSAI327233,State,2026-12-14,1,1
SKU01977,FSSAI918035,State,2026-11-13,1,1
SKU00481,FSSAI768622,Central,2027-03-29,1,1
SKU00794,FSSAI434372,State,2025-07-24,1,1
SKU00857,FSSAI872919,State,2025-12-24,1,1
SKU00291,FSSAI491362,State,2025-05-28,1,1
SKU00809,FSSAI184046,None,2026-09-07,0,1
SKU01888,FSSAI923903,State,2027-01-27,1,1
SKU01582,FSSAI714048,None,2025-01-19,1,1
SKU00375,FSSAI510821,State,2026-05-03,1,1
SKU00674,FSSAI276971,None,2027-05-07,1,0
SKU01385,FSSAI682430,State,2025-12-24,1,1
SKU00983,FSSAI266748,State,2026-11-12,0,1
SKU00711,FSSAI280998,None,2026-12-26,1,1
SKU00726,FSSAI292483,State,2026-04-16,1,1
SKU00641,FSSAI467382,State,2025-11-20,1,1
SKU00629,FSSAI109041,State,2026-12-04,1,1
SKU00575,FSSAI891655,Central,2025-04-05,0,1
SKU00712,FSSAI211452,None,2026-07-02,1,1
SKU00181,FSSAI659188,None,2025-08-21,1,1
SKU00608,FSSAI292257,Central,2025-07-30,1,1
SKU01177,FSSAI469799,Central,2026-06-12,1,1
