sku,batch,current_stock,avg_daily_sales,days_of_supply,reorder_lead_days,last_restock_date
SKU00335,BATCH3507,370,29.71,12.45,7,2025-10-20
SKU00960,BATCH2983,4550,23.54,193.29,10,2025-07-08
SKU00892,BATCH9516,4072,43.63,93.33,21,2025-08-12
SKU01400,BATCH2587,4953,4.53,1093.38,10,2025-06-21
SKU00688,BATCH5050,1572,21.52,73.05,21,2025-04-22
SKU01984,BATCH4347,1960,37.44,52.35,21,2025-04-08
SKU01959,BATCH2697,296,17.91,16.53,10,2025-06-20
SKU00252,BATCH8761,4538,40.27,112.69,7,2025-05-29
SKU01031,BATCH1403,1429,17.87,79.97,10,2025-01-25
SKU00866,BATCH9287,3839,13.93,275.59,14,2025-08-17
SKU00374,BATCH8271,4685,16.71,280.37,10,2025-07-02
SKU00817,BATCH7401,1545,15.21,101.58,7,2025-02-02
SKU00460,BATCH1911,507,49.67,10.21,21,2025-07-27
SKU01265,BATCH2995,2924,41.07,71.2,14,2025-10-17
SKU01875,BATCH5913,1610,4.38,367.58,21,2025-07-25
SKU01366,BATCH7628,2349,34.69,67.71,10,2025-03-10
SKU01894,BATCH8925,3118,6.37,489.48,10,2025-09-11
SKU01732,BATCH4015,1343,8.15,164.79,10,2025-07-20
SKU00997,BATCH4849,3558,42.88,82.98,7,2025-03-23
SKU01982,BATCH9957,1323,27.19,48.66,10,2025-01-13
SKU00321,BATCH5264,3562,26.23,135.8,10,2025-02-09
SKU01624,BATCH8194,4834,46.32,104.36,7,2025-08-25
SKU01999,BATCH3018,4687,39.18,119.63,10,2025-04-29
SKU00620,BATCH8083,1441,32.4,44.48,7,2025-02-09
SKU00785,BATCH3396,1617,18.49,87.45,14,2025-05-10
SKU00414,BATCH1354,4995,40.83,122.34,14,2025-07-16
SKU00615,BATCH4027,1752,19.28,90.87,10,2025-07-17
SKU00945,BATCH3321,2284,28.19,81.02,21,2025-08-03
SKU01824,BATCH4943,2500,26.07,95.9,14,2025-09-18
SKU00235,BATCH3797,1206,4.57,263.89,21,2025-08-20
SKU01808,BATCH9380,2893,18.17,159.22,21,2025-06-03
SKU01944,BATCH9956,371,32.48,11.42,14,2025-06-24
SKU01318,BATCH4282,348,14.93,23.31,7,2025-02-16
SKU00591,BATCH8801,2011,25.91,77.61,21,2025-10-07
SKU01866,BATCH8871,3356,49.21,68.2,30,2025-01-20
SKU00312,BATCH5751,2934,22.04,133.12,10,2025-03-24
SKU00234,BATCH5742,2489,35.73,69.66,10,2025-04-02
SKU00888,BATCH2638,1993,30.28,65.82,14,2025-03-11
SKU00457,BATCH9076,1339,43.03,31.12,14,2025-05-29
SKU00686,BATCH7018,2438,9.39,259.64,7,2025-10-26
SKU00399,BATCH5508,3983,16.74,237.93,10,2025-01-06
SKU01015,BATCH7409,4798,42.8,112.1,10,2025-03-23
SKU01761,BATCH7321,2653,34.3,77.35,10,2025-06-30
SKU00018,BATCH2758,330,24.81,13.3,14,2025-06-21
SKU01828,BATCH8601,4843,17.84,271.47,10,2025-07-03
SKU01203,BATCH7830,2193,31.53,69.55,10,2025-02-18
SKU00745,BATCH7960,1951,32.02,60.93,30,2025-09-17
SKU01301,BATCH3427,3394,7.82,434.02,30,2025-02-22
SKU01094,BATCH1458,3487,47.14,73.97,7,2025-10-18
SKU00596,BATCH5643,2905,36.14,80.38,21,2025-10-20
SKU01690,BATCH8488,3228,7.32,440.98,14,2025-06-11
SKU01081,BATCH2968,4557,23.49,194.0,7,2025-09-05
SKU01369,BATCH7380,2664,35.04,76.03,21,2025-05-27
SKU01163,BATCH1180,4966,48.64,102.1,21,2025-05-14
SKU01532,BATCH5960,3502,46.28,75.67,14,2025-06-30
SKU00106,BATCH1558,2341,33.03,70.87,7,2025-08-17
SKU00062,BATCH8282,914,38.57,23.7,21,2025-09-09
SKU00372,BATCH1698,1056,40.65,25.98,10,2025-06-22
SKU00151,BATCH6811,4937,1.36,3630.15,21,2025-01-29
SKU00770,BATCH3282,2732,3.94,693.4,14,2025-02-05
SKU00427,BATCH8666,821,28.17,29.14,10,2025-05-15
SKU01736,BATCH8509,373,37.09,10.06,7,2025-08-30
SKU01419,BATCH5536,1217,45.02,27.03,10,2025-01-22
SKU01909,BATCH1149,1757,12.1,145.21,10,2025-03-11
SKU01430,BATCH3593,2437,37.49,65.0,7,2025-03-12
SKU00682,BATCH6861,840,24.83,33.83,10,2025-10-27
SKU00627,BATCH9202,3396,38.01,89.34,10,2025-08-01
SKU00884,BATCH9244,1128,21.5,52.47,7,2025-03-03
SKU00539,BATCH4453,378,23.93,15.8,10,2025-04-11
SKU00905,BATCH6715,4220,16.53,255.29,10,2025-01-04
SKU01994,BATCH9602,1406,12.24,114.87,7,2025-08-25
SKU01131,BATCH7399,269,39.92,6.74,10,2025-08-05
SKU00381,BATCH9405,1257,33.31,37.74,7,2025-06-16
SKU00265,BATCH2028,3919,38.96,100.59,7,2025-10-04
SKU00212,BATCH3858,4337,17.11,253.48,21,2025-10-16
SKU01747,BATCH3480,4122,37.08,111.17,30,2025-10-19
SKU01493,BATCH6764,3578,8.04,445.02,10,2025-05-01
SKU01346,BATCH6558,4820,25.94,185.81,21,2025-02-19
SKU01425,BATCH8528,2378,6.58,361.4,7,2025-03-17
SKU00716,BATCH3294,4363,32.51,134.2,21,2025-06-12
SKU00959,BATCH5560,249,43.74,5.69,10,2025-04-13
SKU01649,BATCH5963,3825,44.52,85.92,7,2025-04-01
SKU01169,BATCH7454,1260,1.67,754.49,14,2025-02-02
SKU01241,BATCH2117,3461,36.24,95.5,21,2025-04-19
SKU00519,BATCH8925,3744,48.41,77.34,14,2025-07-02
SKU01147,BATCH7168,2355,3.77,624.67,7,2025-01-11
SKU01666,BATCH8729,2514,6.48,387.96,14,2025-02-28
SKU01983,BATCH3955,2412,20.53,117.49,10,2025-08-07
SKU01707,BATCH9306,3648,46.19,78.98,21,2025-10-22
SKU00182,BATCH9608,2330,14.51,160.58,10,2025-02-14
SKU00264,BATCH5247,2208,23.12,95.5,21,2025-02-24
SKU00076,BATCH3120,3248,18.54,175.19,14,2025-08-06
SKU00968,BATCH6309,140,2.86,48.95,30,2025-03-04
SKU01990,BATCH6703,2706,2.48,1091.13,14,2025-10-12
SKU00327,BATCH7615,4195,20.4,205.64,10,2025-08-29
SKU01318,BATCH2107,1938,36.76,52.72,10,2025-03-30
SKU00700,BATCH1736,3402,13.21,257.53,10,2025-10-16
SKU00053,BATCH1483,128,5.62,22.78,14,2025-05-26
SKU00039,BATCH3607,3238,22.59,143.34,10,2025-09-10
SKU00139,BATCH4796,2144,46.47,46.14,10,2025-07-01
SKU00436,BATCH2581,4609,10.36,444.88,14,2025-03-30
SKU01582,BATCH2740,1196,48.33,24.75,10,2025-10-24
SKU00291,BATCH9182,44,3.9,11.28,7,2025-04-24
SKU01725,BATCH8805,4623,26.09,177.19,7,2025-05-25
SKU00027,BATCH6302,2462,23.55,104.54,7,2025-03-25
SKU00427,BATCH4793,2940,48.76,60.3,30,2025-03-30
SKU00771,BATCH4876,408,17.64,23.13,10,2025-02-20
SKU00911,BATCH2727,1436,0.19,7557.89,14,2025-01-10
SKU01743,BATCH3850,2323,42.56,54.58,14,2025-03-30
SKU00770,BATCH7292,1861,33.68,55.26,21,2025-05-12
SKU00247,BATCH7882,1374,10.13,135.64,14,2025-07-27
SKU01109,BATCH2054,387,16.84,22.98,21,2025-09-13
SKU00609,BATCH2014,4427,46.74,94.72,30,2025-05-23
SKU00326,BATCH5103,3953,8.96,441.18,14,2025-04-13
SKU00316,BATCH2875,64,28.67,2.23,10,2025-04-23
SKU01199,BATCH1613,2732,10.78,253.43,21,2025-09-07
SKU01565,BATCH2194,2590,33.12,78.2,21,2025-07-17
SKU01766,BATCH8234,3748,4.95,757.17,10,2025-09-28
SKU00695,BATCH7132,1283,19.24,66.68,14,2025-05-31
SKU00639,BATCH1482,4311,37.42,115.21,14,2025-07-30
SKU00882,BATCH3851,1678,22.17,75.69,10,2025-06-06
SKU01898,BATCH6261,4873,31.72,153.63,14,2025-01-29
SKU00404,BATCH2763,3808,32.48,117.24,30,2025-05-30
SKU01220,BATCH8364,3435,1.54,2230.52,21,2025-03-14
SKU01951,BATCH7187,3724,26.07,142.85,10,2025-08-30
SKU00497,BATCH3182,767,45.86,16.72,21,2025-07-25
SKU00501,BATCH4272,3011,4.46,675.11,30,2025-02-12
SKU01653,BATCH4206,2929,4.27,685.95,14,2025-04-21
SKU00969,BATCH5136,2603,15.59,166.97,10,2025-05-15
SKU00867,BATCH9046,1431,38.69,36.99,10,2025-10-22
SKU01846,BATCH8168,2822,16.24,173.77,21,2025-03-12
SKU01624,BATCH5687,191,30.83,6.2,7,2025-05-07
SKU01512,BATCH4694,353,0.79,446.84,7,2025-07-01
SKU00072,BATCH4296,2355,46.91,50.2,14,2025-09-15
SKU00459,BATCH3655,4042,39.43,102.51,14,2025-01-12
SKU00831,BATCH8111,3445,48.21,71.46,10,2025-09-04
SKU00795,BATCH9659,29,44.57,0.65,21,2025-10-24
SKU01069,BATCH4150,1477,47.22,31.28,14,2025-09-23
SKU00910,BATCH2409,3117,49.1,63.48,14,2025-04-27
SKU00221,BATCH1397,4643,4.87,953.39,10,2025-08-26
SKU00934,BATCH2576,4899,12.57,389.74,10,2025-09-05
SKU00848,BATCH4334,1590,2.86,555.94,10,2025-07-12
SKU01504,BATCH1544,4080,23.91,170.64,7,2025-03-12
SKU01939,BATCH3302,3228,32.73,98.63,21,2025-08-08
SKU00184,BATCH1085,3428,0.86,3986.05,14,2025-03-08
SKU00282,BATCH6891,117,13.12,8.92,7,2025-06-19
SKU01015,BATCH7685,2085,11.37,183.38,10,2025-05-23
SKU00903,BATCH9955,3067,32.2,95.25,30,2025-07-09
SKU00160,BATCH2179,2460,35.13,70.03,14,2025-04-09
SKU00195,BATCH6582,1873,48.25,38.82,21,2025-02-27
SKU01979,BATCH4036,4148,12.48,332.37,10,2025-03-07
SKU00346,BATCH9653,789,49.56,15.92,21,2025-03-16
SKU01322,BATCH9129,1216,14.11,86.18,10,2025-01-22
SKU00155,BATCH4115,2813,43.48,64.7,10,2025-05-31
SKU00921,BATCH4399,235,6.66,35.29,7,2025-04-13
SKU00986,BATCH8761,3896,21.94,177.58,7,2025-05-20
SKU00591,BATCH9205,3750,48.87,76.73,21,2025-10-23
SKU00564,BATCH6768,2638,34.15,77.25,14,2025-02-08
SKU00240,BATCH6840,448,49.98,8.96,21,2025-02-04
SKU01136,BATCH3258,4042,27.25,148.33,7,2025-10-04
SKU01082,BATCH2100,1028,38.26,26.87,14,2025-06-29
SKU00917,BATCH8190,1838,28.28,64.99,10,2025-03-30
SKU00073,BATCH8004,3795,17.28,219.62,10,2025-08-29
SKU01218,BATCH7162,582,37.2,15.65,10,2025-02-02
SKU01435,BATCH2161,491,15.55,31.58,14,2025-02-24
SKU01226,BATCH2280,2500,2.87,871.08,10,2025-10-15
SKU00714,BATCH3083,4293,20.69,207.49,30,2025-06-07
SKU00425,BATCH9474,215,40.56,5.3,10,2025-01-30
SKU01194,BATCH5886,1789,49.75,35.96,14,2025-07-27
SKU00902,BATCH2653,2982,38.14,78.19,7,2025-02-11
SKU01015,BATCH2932,4647,1.68,2766.07,10,2025-06-14
SKU00132,BATCH9170,3316,8.34,397.6,10,2025-08-26
SKU00723,BATCH4777,4366,12.09,361.12,10,2025-03-15
SKU00175,BATCH1843,551,44.97,12.25,7,2025-05-03
SKU00145,BATCH9856,4951,23.48,210.86,10,2025-07-13
SKU00678,BATCH6421,34,11.54,2.95,14,2025-02-13
SKU01111,BATCH1369,1473,20.82,70.75,10,2025-08-18
SKU00282,BATCH4670,2471,20.8,118.8,10,2025-05-06
SKU00303,BATCH5749,4139,45.15,91.67,21,2025-02-07
SKU00307,BATCH5118,3186,11.35,280.7,7,2025-04-14
SKU00459,BATCH7396,4945,47.84,103.37,10,2025-05-28
SKU01312,BATCH6863,4856,26.85,180.86,10,2025-05-02
SKU01585,BATCH2113,2416,24.02,100.58,21,2025-06-21
SKU00030,BATCH3586,737,34.73,21.22,30,2025-08-04
SKU00460,BATCH5719,2671,24.37,109.6,10,2025-03-14
SKU00352,BATCH2225,2472,20.49,120.64,21,2025-09-04
SKU00490,BATCH9755,1122,37.42,29.98,21,2025-01-15
SKU00471,BATCH4955,670,47.76,14.03,21,2025-10-21
SKU00098,BATCH9482,426,46.43,9.18,10,2025-04-02
SKU00911,BATCH9192,709,9.57,74.09,14,2025-10-02
SKU00179,BATCH6115,4434,16.69,265.67,14,2025-08-15
SKU01098,BATCH7540,1389,6.72,206.7,10,2025-05-07
SKU01771,BATCH1928,791,45.59,17.35,10,2025-02-23
SKU01600,BATCH9944,4513,42.16,107.04,21,2025-09-04
SKU01441,BATCH2816,4807,24.21,198.55,10,2025-07-08
SKU00651,BATCH8716,3543,14.03,252.53,21,2025-05-30
SKU00980,BATCH5309,1068,1.81,590.06,7,2025-05-30
SKU01092,BATCH1491,2857,41.98,68.06,7,2025-07-17
SKU00857,BATCH1528,395,41.56,9.5,14,2025-08-19
SKU00158,BATCH6538,3356,34.7,96.71,21,2025-07-04
SKU00931,BATCH7904,4791,15.05,318.34,21,2025-07-21
SKU00556,BATCH5274,1877,46.17,40.65,30,2025-10-20
SKU01742,BATCH4285,2728,6.58,414.59,7,2025-09-07
SKU01814,BATCH6481,4399,47.98,91.68,30,2025-10-06
SKU00505,BATCH1973,2828,18.08,156.42,14,2025-04-01
SKU01632,BATCH3282,1904,41.51,45.87,14,2025-02-14
SKU01808,BATCH4346,1847,9.82,188.09,10,2025-01-01
SKU00158,BATCH9963,4746,28.32,167.58,10,2025-01-21
SKU00915,BATCH6400,4418,11.0,401.64,14,2025-02-11
SKU01633,BATCH2021,2263,2.78,814.03,7,2025-03-18
SKU01628,BATCH4860,1074,15.22,70.57,14,2025-05-26
SKU00326,BATCH9086,1861,43.27,43.01,30,2025-09-11
SKU01660,BATCH2194,4065,8.29,490.35,7,2025-01-03
SKU01532,BATCH1579,3494,43.28,80.73,30,2025-08-09
SKU00381,BATCH6666,3756,29.54,127.15,7,2025-01-12
SKU00292,BATCH2159,765,7.73,98.97,7,2025-06-30
SKU00040,BATCH7819,410,33.98,12.07,30,2025-04-19
SKU00642,BATCH2320,98,28.44,3.45,10,2025-09-08
SKU01996,BATCH8844,1930,25.06,77.02,30,2025-09-19
SKU00864,BATCH3121,3543,35.01,101.2,30,2025-03-01
SKU01504,BATCH5432,205,40.41,5.07,14,2025-09-05
SKU00912,BATCH1683,959,33.99,28.21,14,2025-03-17
SKU00186,BATCH2704,3513,46.92,74.87,7,2025-06-09
SKU01353,BATCH1583,869,1.99,436.68,10,2025-05-18
SKU00302,BATCH9136,1045,48.85,21.39,10,2025-10-18
SKU00715,BATCH9316,220,30.2,7.28,10,2025-07-28
SKU00813,BATCH4690,3081,36.06,85.44,10,2025-10-08
SKU01130,BATCH6738,3464,18.64,185.84,10,2025-07-14
SKU01803,BATCH8069,1317,17.45,75.47,21,2025-07-08
SKU00081,BATCH8824,671,41.64,16.11,30,2025-06-11
SKU00280,BATCH5971,3000,4.39,683.37,14,2025-01-31
SKU00129,BATCH4731,4155,40.21,103.33,7,2025-01-10
SKU01055,BATCH1351,1082,49.14,22.02,30,2025-04-14
SKU01506,BATCH1906,2368,5.99,395.33,10,2025-10-17
SKU00091,BATCH1431,1092,13.39,81.55,10,2025-07-23
SKU01237,BATCH4214,2887,13.03,221.57,30,2025-10-11
SKU01321,BATCH9752,888,11.67,76.09,10,2025-08-04
SKU00871,BATCH7215,189,5.91,31.98,10,2025-01-18
SKU01011,BATCH1296,3246,15.48,209.69,30,2025-08-01
SKU00547,BATCH8899,1432,30.12,47.54,7,2025-10-08
SKU01850,BATCH1854,3172,9.32,340.34,7,2025-05-05
SKU00897,BATCH7342,117,16.15,7.24,10,2025-07-02
SKU00227,BATCH7180,4551,21.62,210.5,21,2025-08-29
SKU00737,BATCH3051,647,39.31,16.46,10,2025-09-01
SKU01491,BATCH8040,519,10.13,51.23,14,2025-03-08
SKU00225,BATCH7993,358,44.5,8.04,14,2025-10-17
SKU00240,BATCH3257,3894,16.42,237.15,7,2025-09-29
SKU01229,BATCH2893,990,40.88,24.22,10,2025-03-27
SKU01332,BATCH8175,322,7.04,45.74,30,2025-08-02
SKU01410,BATCH2933,4089,38.43,106.4,21,2025-02-06
SKU00457,BATCH7024,276,39.68,6.96,10,2025-03-27
SKU00920,BATCH6763,129,0.12,1075.0,14,2025-01-13
SKU00491,BATCH4172,259,45.84,5.65,14,2025-08-03
SKU01107,BATCH6621,1629,48.47,33.61,14,2025-03-20
SKU00435,BATCH8152,3194,32.01,99.78,10,2025-08-30
SKU00332,BATCH1949,1570,5.86,267.92,7,2025-01-24
SKU01989,BATCH4902,533,1.99,267.84,10,2025-09-21
SKU01777,BATCH4801,2446,42.72,57.26,30,2025-01-18
SKU00443,BATCH2507,933,37.55,24.85,30,2025-03-31
SKU00927,BATCH1164,732,42.16,17.36,10,2025-01-16
SKU00769,BATCH4721,4339,4.12,1053.16,7,2025-04-12
SKU00335,BATCH7767,2174,4.44,489.64,7,2025-10-14
SKU01745,BATCH9785,2219,35.27,62.91,14,2025-09-25
SKU01930,BATCH1750,1165,37.06,31.44,14,2025-03-05
SKU01465,BATCH1244,796,48.86,16.29,30,2025-04-26
SKU01516,BATCH5094,641,5.6,114.46,30,2025-09-08
SKU00540,BATCH1931,2481,31.85,77.9,14,2025-09-12
SKU00110,BATCH2255,3975,41.0,96.95,7,2025-06-26
SKU01400,BATCH1928,1688,17.57,96.07,10,2025-10-26
SKU01249,BATCH3076,4677,5.38,869.33,14,2025-02-16
SKU00820,BATCH8185,904,6.94,130.26,14,2025-10-19
SKU00942,BATCH3958,4824,21.89,220.37,10,2025-09-01
SKU01799,BATCH5630,1029,37.64,27.34,7,2025-07-22
SKU00389,BATCH1716,2483,39.63,62.65,30,2025-09-28
SKU00562,BATCH6146,4203,2.33,1803.86,10,2025-06-12
SKU00486,BATCH6728,4949,22.16,223.33,7,2025-10-07
SKU01055,BATCH5001,606,23.83,25.43,7,2025-07-15
SKU00229,BATCH5790,1073,32.59,32.92,7,2025-02-27
SKU00358,BATCH3125,1399,29.31,47.73,10,2025-10-08
SKU01124,BATCH7517,324,48.89,6.63,14,2025-06-20
SKU00370,BATCH8843,3650,29.78,122.57,21,2025-09-27
SKU00577,BATCH3005,4002,48.33,82.81,10,2025-06-28
SKU01424,BATCH2258,4607,1.6,2879.38,7,2025-02-12
SKU01686,BATCH2251,4363,43.55,100.18,10,2025-09-03
SKU00905,BATCH5099,3144,19.15,164.18,30,2025-08-09
SKU01082,BATCH9907,1985,43.86,45.26,21,2025-01-04
SKU01721,BATCH4372,1272,6.75,188.44,10,2025-07-03
SKU01414,BATCH9108,4189,49.5,84.63,21,2025-06-26
SKU00335,BATCH6848,4611,3.99,1155.64,7,2025-05-04
SKU00912,BATCH4609,1660,18.55,89.49,14,2025-08-12
SKU01459,BATCH8266,4018,1.62,2480.25,14,2025-01-26
SKU01205,BATCH5959,4799,25.22,190.29,14,2025-10-18
SKU01191,BATCH7011,4084,16.06,254.3,21,2025-08-15
SKU00641,BATCH5795,4045,0.95,4257.89,10,2025-06-24
SKU01089,BATCH5001,4693,7.93,591.8,10,2025-07-06
SKU00984,BATCH9631,821,25.66,32.0,21,2025-10-06
SKU00785,BATCH5383,4677,9.14,511.71,14,2025-06-05
SKU00410,BATCH6224,2256,29.93,75.38,10,2025-01-10
SKU01623,BATCH9870,688,22.87,30.08,10,2025-05-23
SKU01109,BATCH9248,3932,8.86,443.79,30,2025-10-24
SKU00281,BATCH2710,1474,38.41,38.38,14,2025-05-04
SKU00017,BATCH1884,3512,41.13,85.39,30,2025-02-01
SKU00931,BATCH6679,82,5.88,13.95,21,2025-05-05
SKU01536,BATCH7731,4033,43.47,92.78,14,2025-08-02
SKU01846,BATCH8966,344,6.57,52.36,14,2025-05-06
SKU01500,BATCH5583,3323,36.18,91.85,7,2025-07-27
SKU00868,BATCH2285,4345,15.74,276.05,10,2025-08-01
SKU01039,BATCH4335,2994,29.04,103.1,14,2025-09-10
SKU00277,BATCH3246,350,3.95,88.61,21,2025-05-17
SKU01055,BATCH9535,4293,40.97,104.78,21,2025-03-04
SKU00681,BATCH4777,1473,35.03,42.05,10,2025-07-31
SKU01395,BATCH5996,2636,16.46,160.15,10,2025-07-15
SKU01324,BATCH4453,4179,30.18,138.47,14,2025-04-11
SKU00908,BATCH3011,3023,43.53,69.45,14,2025-09-07
SKU00253,BATCH7101,2382,33.39,71.34,10,2025-01-13
SKU00775,BATCH3325,23,0.43,53.49,10,2025-02-22
SKU01327,BATCH1587,155,8.82,17.57,30,2025-10-07
SKU00423,BATCH4851,999,20.0,49.95,7,2025-05-01
SKU01899,BATCH8213,940,29.51,31.85,14,2025-04-17
SKU00415,BATCH8434,3967,17.48,226.95,14,2025-10-07
SKU00105,BATCH2871,4711,9.97,472.52,30,2025-03-12
SKU00664,BATCH1348,48,20.71,2.32,14,2025-03-11
SKU01513,BATCH9174,3277,6.49,504.93,10,2025-04-22
SKU01193,BATCH1553,36,44.53,0.81,10,2025-08-02
SKU00286,BATCH5428,4095,22.49,182.08,10,2025-09-12
SKU01770,BATCH5554,3736,4.27,874.94,21,2025-05-07
SKU01864,BATCH7294,3584,2.53,1416.6,14,2025-04-22
SKU01325,BATCH5921,864,49.5,17.45,21,2025-03-19
SKU01423,BATCH2384,948,37.63,25.19,7,2025-10-20
SKU00974,BATCH1978,2308,26.16,88.23,7,2025-04-10
SKU01049,BATCH5572,4517,23.1,195.54,10,2025-08-10
SKU00897,BATCH7290,888,24.92,35.63,14,2025-06-29
SKU00517,BATCH9115,4332,34.91,124.09,10,2025-02-14
SKU00679,BATCH1308,117,26.73,4.38,14,2025-05-16
SKU00885,BATCH7268,3510,20.3,172.91,14,2025-10-25
SKU01487,BATCH7302,2525,15.05,167.77,14,2025-05-04
SKU00845,BATCH8274,1738,15.84,109.72,7,2025-01-31
SKU01881,BATCH1727,3501,15.78,221.86,14,2025-08-31
SKU01057,BATCH4677,4341,9.15,474.43,10,2025-07-28
SKU00730,BATCH4370,4013,26.62,150.75,7,2025-08-01
SKU00939,BATCH7214,3055,20.16,151.54,7,2025-04-11
SKU01219,BATCH4021,4395,46.29,94.94,7,2025-05-14
SKU01195,BATCH8062,1886,5.55,339.82,10,2025-07-17
SKU01538,BATCH9724,677,11.69,57.91,10,2025-01-09
SKU01849,BATCH1856,4305,34.27,125.62,10,2025-04-05
SKU00796,BATCH5999,3842,11.24,341.81,21,2025-05-08
SKU01249,BATCH1512,1686,17.87,94.35,14,2025-02-21
SKU01279,BATCH9872,3904,35.58,109.72,14,2025-09-01
SKU01338,BATCH6698,684,11.48,59.58,7,2025-03-09
SKU00068,BATCH1425,2595,41.34,62.77,10,2025-06-04
SKU01068,BATCH6508,557,38.04,14.64,10,2025-04-24
SKU00514,BATCH5301,1678,7.08,237.01,7,2025-05-04
SKU01668,BATCH4547,3127,48.48,64.5,10,2025-08-13
SKU01937,BATCH1448,989,18.66,53.0,14,2025-04-09
SKU00187,BATCH6586,3860,43.25,89.25,10,2025-01-24
SKU01945,BATCH8111,4588,35.42,129.53,14,2025-01-08
SKU00801,BATCH8004,4855,33.42,145.27,7,2025-03-11
SKU00616,BATCH1935,702,24.37,28.81,10,2025-04-14
SKU00212,BATCH2789,1393,29.67,46.95,10,2025-10-13
SKU01181,BATCH7358,2394,39.87,60.05,10,2025-02-15
SKU00786,BATCH5709,3972,16.82,236.15,30,2025-05-06
SKU00630,BATCH9761,1660,1.42,1169.01,14,2025-04-10
SKU01764,BATCH8594,2796,27.0,103.56,10,2025-08-01
SKU01979,BATCH7944,1272,7.77,163.71,14,2025-03-23
SKU01136,BATCH9501,2909,22.35,130.16,21,2025-09-19
SKU01194,BATCH5261,4430,16.66,265.91,14,2025-02-24
SKU00461,BATCH3663,2987,14.89,200.6,14,2025-02-11
SKU00723,BATCH7247,1342,24.19,55.48,7,2025-02-02
SKU00153,BATCH8656,2326,4.26,546.01,14,2025-04-27
SKU00374,BATCH4903,772,17.25,44.75,14,2025-02-13
SKU01164,BATCH3160,4177,0.77,5424.68,21,2025-09-02
SKU01541,BATCH1248,2243,23.6,95.04,7,2025-02-08
SKU01865,BATCH5598,3723,36.7,101.44,21,2025-07-30
SKU01776,BATCH5495,94,47.27,1.99,14,2025-04-22
SKU01188,BATCH2401,2283,30.62,74.56,14,2025-09-01
SKU00928,BATCH5094,4676,7.54,620.16,10,2025-03-07
SKU00777,BATCH9893,1491,31.24,47.73,14,2025-10-04
SKU00713,BATCH5846,2546,37.39,68.09,30,2025-09-19
SKU00830,BATCH6530,4305,44.05,97.73,7,2025-05-14
SKU01792,BATCH7465,1909,15.72,121.44,21,2025-01-07
SKU01065,BATCH1632,3762,41.65,90.32,14,2025-06-24
SKU01970,BATCH5493,1334,3.28,406.71,14,2025-01-09
SKU01302,BATCH6926,4746,14.85,319.6,10,2025-02-19
SKU00993,BATCH5403,407,31.22,13.04,14,2025-09-03
SKU00310,BATCH5104,165,21.54,7.66,10,2025-06-18
SKU01549,BATCH1202,2906,26.18,111.0,21,2025-04-28
SKU00239,BATCH3036,1837,5.11,359.49,10,2025-08-16
SKU00101,BATCH6028,1518,6.51,233.18,7,2025-03-16
SKU01095,BATCH6259,188,37.51,5.01,10,2025-07-26
SKU00720,BATCH5333,412,5.28,78.03,7,2025-05-20
SKU00729,BATCH3929,3614,42.15,85.74,14,2025-05-01
SKU00214,BATCH8271,1747,47.82,36.53,10,2025-05-02
SKU01374,BATCH8581,634,41.85,15.15,21,2025-04-15
SKU00668,BATCH1282,2057,31.47,65.36,7,2025-05-27
SKU01706,BATCH8207,1592,26.02,61.18,10,2025-01-31
SKU00937,BATCH1145,4877,32.07,152.07,7,2025-06-10
SKU00174,BATCH8642,3138,12.81,244.96,14,2025-09-10
SKU01777,BATCH1606,1389,37.81,36.74,7,2025-04-21
SKU00117,BATCH6877,3689,15.48,238.31,7,2025-09-17
SKU01961,BATCH8867,4429,18.98,233.35,7,2025-05-07
SKU00391,BATCH4569,3264,47.55,68.64,10,2025-10-02
SKU00748,BATCH7694,2949,15.43,191.12,10,2025-07-14
SKU01396,BATCH1959,1540,47.54,32.39,30,2025-09-30
SKU01186,BATCH2303,1843,26.39,69.84,14,2025-08-01
SKU00318,BATCH5529,1362,7.94,171.54,7,2025-10-05
SKU01463,BATCH6145,3062,16.79,182.37,10,2025-07-02
SKU00229,BATCH2049,2677,29.29,91.4,7,2025-06-08
SKU01896,BATCH8216,1561,14.97,104.28,10,2025-07-23
SKU00888,BATCH3945,4064,30.53,133.11,14,2025-01-05
SKU01121,BATCH5227,2422,48.68,49.75,7,2025-07-29
SKU01141,BATCH5524,647,15.86,40.79,14,2025-06-23
SKU01785,BATCH5252,4876,37.72,129.27,30,2025-07-16
SKU00527,BATCH9108,3310,43.31,76.43,14,2025-03-21
SKU00786,BATCH3084,1039,34.45,30.16,14,2025-01-06
SKU01823,BATCH4726,1632,41.62,39.21,10,2025-03-21
SKU01432,BATCH3858,4678,8.25,567.03,10,2025-01-22
SKU01459,BATCH3406,3632,17.94,202.45,7,2025-04-06
SKU01469,BATCH1812,3923,14.09,278.42,21,2025-10-02
SKU00591,BATCH4812,523,16.74,31.24,14,2025-01-10
SKU00091,BATCH2875,1826,44.95,40.62,7,2025-09-20
SKU01533,BATCH1630,4032,0.9,4480.0,7,2025-03-06
SKU00166,BATCH4018,1177,2.22,530.18,21,2025-04-18
SKU00278,BATCH9302,2867,43.83,65.41,14,2025-08-25
SKU01994,BATCH8214,113,2.01,56.22,7,2025-08-26
SKU01130,BATCH6199,445,5.79,76.86,7,2025-06-26
